0,101.81700449303636
1718743115.9038515,29.018873197263964
1718743115.910982,97.66152358591779
1718743115.9190707,62.36567128488056
1718743115.9263368,77.03583951061535
1718743115.9326954,32.310708436875366
1718743115.9390683,76.66448732488377
1718743115.945417,53.324614006316175
1718743115.95165,46.7600978934912
1718743115.9578078,54.1712662833374
1718743115.9641173,47.79742703276605
1718743115.9702785,53.228164829655974
1718743115.9765134,49.6120735212506
1718743115.9827864,51.591409241025595
1718743115.9889805,50.68202436236787
1718743115.9955049,52.30985251934254
1718743116.0020745,51.536716422089306
1718743116.0099134,53.63876288370906
1718743116.0163012,52.471160878061696
1718743116.0224338,55.304893462602294
1718743116.0287147,52.60586558882357
1718743116.0348396,56.2681180779728
1718743116.0411363,51.978574722784614
1718743116.0473592,56.50873739319514
1718743116.0534816,50.8334813187362
1718743116.0596151,55.86687039250479
1718743116.0658073,50.13936368985374
1718743116.0719976,54.318237217138375
1718743116.0782118,50.382012157876176
1718743116.0842729,53.47658525427762
1718743116.0904179,51.03625654626497
1718743116.0965755,54.027257090582005
1718743116.1029313,51.76388436325949
1718743116.1095762,54.867751132751536
1718743116.1158302,52.0970836154654
1718743116.1219327,55.72581696911255
1718743116.1281354,51.84427623814156
1718743116.1345892,55.96369359722245
1718743116.1407247,51.25337276180456
1718743116.1469307,55.72559397039414
1718743116.1530583,50.733843936681914
1718743116.1592374,54.9742056870185
1718743116.1657221,50.797878337480014
1718743116.1718087,54.32101988582243
1718743116.1779723,51.09068404865607
1718743116.184088,54.45683481979188
1718743116.190285,51.548542122366534
1718743116.196688,54.94849136643202
1718743116.2027826,51.79761925625678
1718743116.209534,55.37813028477006
1718743116.2182486,52.16308279023534
1718743116.2245839,55.60651887334697
1718743116.2308905,51.64609990783484
1718743116.2370794,55.75318676407106
1718743116.2433476,51.2791324141242
1718743116.2494817,55.512975122670895
1718743116.2558475,51.06592563602497
1718743116.2620625,55.00411743972267
1718743116.268199,51.075332415712985
1718743116.274366,54.74517232335097
1718743116.2805722,51.34788931385644
1718743116.2868485,54.865737632554186
1718743116.2930932,51.63792331508521
1718743116.2992775,55.249440330147024
1718743116.3053916,51.7243840957409
1718743116.3115737,55.580962380771545
1718743116.3179588,51.66587108361353
1718743116.3243303,55.60226356650433
1718743116.330597,51.452358909929835
1718743116.3367434,55.4853231330629
1718743116.3436818,51.464316325784615
1718743116.3499966,55.15755012396547
1718743116.356138,51.357236904045564
1718743116.3623543,55.12050101627636
1718743116.368501,51.49282220075596
1718743116.3756294,55.05015864980808
1718743116.382039,51.7510882356204
1718743116.388228,55.37654109416777
1718743116.3944619,51.76173198772592
1718743116.4006007,55.63865315091256
1718743116.406822,51.64873538998118
1718743116.4134407,55.574065596010676
1718743116.4195995,51.5139719358872
1718743116.4261334,55.422953554706226
1718743116.432466,51.50054750724664
1718743116.4386435,55.31893852657721
1718743116.4458284,51.70875448708927
1718743116.455054,54.79856879554243
1718743116.4612298,51.88371100804173
1718743116.467315,55.42389793271702
1718743116.4736078,51.97546358820802
1718743116.479826,55.82126892078059
1718743116.4859006,51.7969323647688
1718743116.4922924,55.89639459448084
1718743116.498518,51.575696750899155
1718743116.5047069,55.69072477822206
1718743116.5109017,51.383218992069565
1718743116.517078,55.33144531407765
1718743116.5232198,51.405636150326266
1718743116.5293999,55.1453275234308
1718743116.5357704,51.663548450959325
1718743116.5426366,55.11794451215763
1718743116.5489056,51.93957973146582
1718743116.5549986,55.57477486069643
1718743116.561183,52.00311751350516
1718743116.5676553,55.82440938705244
1718743116.5738297,51.90236199491555
1718743116.5800452,55.94437830240429
1718743116.586207,51.66591218284171
1718743116.5923626,55.785650789725395
1718743116.5988626,51.583250527235826
1718743116.6049788,55.45672341242841
1718743116.6111472,51.54349937942907
1718743116.6172638,55.323127018206435
1718743116.6234384,51.71893631817741
1718743116.629891,55.35839382554799
1718743116.6359987,51.915743545960424
1718743116.6431756,55.44787276139458
1718743116.6495671,52.13973304391931
1718743116.6568415,55.629783687334154
1718743116.6631215,52.17092081810871
1718743116.6692076,56.061096972135395
1718743116.6759474,52.0770900695102
1718743116.6821153,56.07379641043624
1718743116.6883662,51.74193255721355
1718743116.6945732,55.85195086050771
1718743116.7007506,51.58568943624241
1718743116.7068694,55.54069413781578
1718743116.7130218,51.630987629944606
1718743116.7192402,55.368837100904024
1718743116.7258039,51.924227397798795
1718743116.731945,55.494559072177054
1718743116.7380958,52.06348507774585
1718743116.7442746,55.81962817898865
1718743116.7515209,52.32752578196431
1718743116.7577968,55.98303097114032
1718743116.7640069,52.10143246700345
1718743116.7701344,56.13234463783185
1718743116.7763743,51.910861396075724
1718743116.7826095,55.98380050025333
1718743116.7887294,51.72494174839583
1718743116.7948933,55.7287507924291
1718743116.801045,51.73111176035816
1718743116.807157,55.55521982708256
1718743116.8135056,51.919049352937094
1718743116.8196156,55.6014270130608
1718743116.8258243,52.08037579487584
1718743116.8319724,55.83472240801467
1718743116.838144,52.16714793193918
1718743116.8452642,55.84547000440178
1718743116.8514378,52.21418892109819
1718743116.8577478,56.073505599296325
1718743116.8640802,52.13996191001369
1718743116.8702824,56.114785191983536
1718743116.8771522,52.12557662122303
1718743116.8832915,55.96812051452815
1718743116.8893912,51.909288167857575
1718743116.8955624,55.87005308874377
1718743116.9017951,51.96399378245717
1718743116.9081311,55.76258758025413
1718743116.9142933,52.054194330799454
1718743116.9204628,55.846493584423264
1718743116.9267054,52.165723767238006
1718743116.9329154,55.97579729421235
1718743116.939139,52.20115809619462
1718743116.9453135,56.09771032714368
1718743116.9514832,52.14966792941701
1718743116.9575987,56.13759921330606
1718743116.963875,52.09129797069148
1718743116.9703968,55.95899760790679
1718743116.976783,52.121910797462895
1718743116.98292,55.92756080295276
1718743116.9890106,52.10257705394873
1718743116.9952774,55.958996940944125
1718743117.0020878,52.32235854354988
1718743117.00894,55.87373676963843
1718743117.015083,52.32662222391816
1718743117.0211625,56.18008966726482
1718743117.0277336,52.396321331951064
1718743117.0339592,56.26602416436043
1718743117.0401065,52.22433421093855
1718743117.0462692,56.26852257427906
1718743117.0524044,52.100927444765155
1718743117.0590389,56.01459807407009
1718743117.0651953,52.10856485518337
1718743117.071406,55.937196580141624
1718743117.0777864,52.239689663159105
1718743117.0839517,55.9839005525645
1718743117.0904067,52.3780954854725
1718743117.096655,56.121549588347
1718743117.102819,52.399285400327884
1718743117.1090145,56.30443282742933
1718743117.1151385,52.34571986264867
1718743117.121626,56.28497143949112
1718743117.1279018,52.302773048129026
1718743117.1340373,56.25204900605154
1718743117.1401496,52.19363392196982
1718743117.1463091,56.159754242863514
